CountryName,subset,question_code,question_label,answer,percentage,CountryID
Czech Republic,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,CZ
Czech Republic,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,CZ
Czech Republic,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,CZ
Czech Republic,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,1.0,CZ
Czech Republic,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,CZ
Czech Republic,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,92.0,CZ
Czech Republic,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,CZ
Czech Republic,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,16.0,CZ
Czech Republic,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,70.0,CZ
Czech Republic,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,14.0,CZ
Germany,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,DE
Germany,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,84.0,DE
Germany,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,DE
Germany,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,DE
Germany,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,90.0,DE
Germany,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,1.0,DE
Germany,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,DE
Germany,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,89.0,DE
Germany,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,DE
Germany,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,DE
Germany,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,92.0,DE
Germany,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,DE
Germany,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,24.0,DE
Germany,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,69.0,DE
Germany,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,DE
Denmark,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,DK
Denmark,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,89.0,DK
Denmark,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,DK
Denmark,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,DK
Denmark,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,DK
Denmark,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,DK
Denmark,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,DK
Denmark,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,DK
Denmark,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,DK
Denmark,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,7.0,DK
Denmark,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,91.0,DK
Denmark,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,DK
Denmark,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,21.0,DK
Denmark,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,68.0,DK
Denmark,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,12.0,DK
Estonia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,EE
Estonia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,EE
Estonia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,6.0,EE
Estonia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,10.0,EE
Estonia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,EE
Estonia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,4.0,EE
Estonia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,7.0,EE
Estonia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,EE
Estonia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,7.0,EE
Estonia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,,EE
Estonia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,,EE
Estonia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,,EE
Estonia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,EE
Estonia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,52.0,EE
Estonia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,39.0,EE
Greece,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,GR
Greece,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,85.0,GR
Greece,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,6.0,GR
Greece,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,GR
Greece,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,84.0,GR
Greece,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,GR
Greece,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,GR
Greece,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,88.0,GR
Greece,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,7.0,GR
Greece,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,GR
Greece,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,88.0,GR
Greece,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,4.0,GR
Greece,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,12.0,GR
Greece,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,63.0,GR
Greece,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,25.0,GR
Spain,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,ES
Spain,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,83.0,ES
Spain,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,4.0,ES
Spain,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,ES
Spain,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,ES
Spain,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,1.0,ES
Spain,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,ES
Spain,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,ES
Spain,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,6.0,ES
Spain,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,ES
Spain,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,90.0,ES
Spain,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,5.0,ES
Spain,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,16.0,ES
Spain,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,66.0,ES
Spain,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,18.0,ES
Finland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,12.0,FI
Finland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,FI
Finland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,FI
Finland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,FI
Finland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,FI
Finland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,FI
Finland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,FI
Finland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,92.0,FI
Finland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,FI
Finland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,4.0,FI
Finland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,93.0,FI
Finland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,FI
Finland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,21.0,FI
Finland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,68.0,FI
Finland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,12.0,FI
France,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,FR
France,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,84.0,FR
France,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,FR
France,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,FR
France,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,90.0,FR
France,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,2.0,FR
France,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,FR
France,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,87.0,FR
France,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,0.0,FR
France,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,FR
France,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,89.0,FR
France,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,FR
France,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,25.0,FR
France,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,58.0,FR
France,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,16.0,FR
Croatia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,HR
Croatia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,85.0,HR
Croatia,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,HR
Croatia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,10.0,HR
Croatia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,82.0,HR
Croatia,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,HR
Croatia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,10.0,HR
Croatia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,84.0,HR
Croatia,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,7.0,HR
Croatia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,7.0,HR
Croatia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,85.0,HR
Croatia,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,7.0,HR
Croatia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,16.0,HR
Croatia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,64.0,HR
Croatia,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,20.0,HR
Hungary,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,15.0,HU
Hungary,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,79.0,HU
Hungary,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,7.0,HU
Hungary,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,10.0,HU
Hungary,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,HU
Hungary,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,5.0,HU
Hungary,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,2.0,HU
Hungary,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,90.0,HU
Hungary,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,HU
Hungary,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,5.0,HU
Hungary,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,87.0,HU
Hungary,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,HU
Hungary,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,17.0,HU
Hungary,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,62.0,HU
Hungary,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,22.0,HU
Ireland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,15.0,IE
Ireland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,82.0,IE
Ireland,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,IE
Ireland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,IE
Ireland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,91.0,IE
Ireland,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,1.0,IE
Ireland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,13.0,IE
Ireland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,83.0,IE
Ireland,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,4.0,IE
Ireland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,14.0,IE
Ireland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,86.0,IE
Ireland,Bisexual men,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,0.0,IE
Ireland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,17.0,IE
Ireland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,75.0,IE
Ireland,Transgender,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,8.0,IE
Italy,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,9.0,IT
Italy,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,87.0,IT
Italy,Lesbian,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,4.0,IT
Italy,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,8.0,IT
Italy,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",No,90.0,IT
Italy,Gay,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Don`t know,3.0,IT
Italy,Bisexual women,c4_d,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T by healthcare personnel (eg a receptionist, nurse or doctor)?",Yes,6.0,IT
