CountryName,subset,question_code,question_label,answer,percentage,weight
Croatia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,38.0,1.0
Croatia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,51.0,-1.0
Croatia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,28.0,1.0
Hungary,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,68.0,-1.0
Hungary,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,30.0,1.0
Hungary,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,72.0,-1.0
Hungary,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,25.0,1.0
Hungary,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,58.0,-1.0
Hungary,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,39.0,1.0
Hungary,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,58.0,-1.0
Hungary,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,36.0,1.0
Hungary,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,58.0,-1.0
Hungary,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,26.0,1.0
Ireland,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,51.0,-1.0
Ireland,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,45.0,1.0
Ireland,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,55.0,-1.0
Ireland,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,42.0,1.0
Ireland,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,40.0,-1.0
Ireland,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,55.0,1.0
Ireland,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,45.0,-1.0
Ireland,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,52.0,1.0
Ireland,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,65.0,-1.0
Ireland,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,26.0,1.0
Italy,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,48.0,-1.0
Italy,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Italy,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,49.0,-1.0
Italy,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Italy,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,38.0,-1.0
Italy,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,57.0,1.0
Italy,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,45.0,-1.0
Italy,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,49.0,1.0
Italy,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,37.0,-1.0
Italy,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,35.0,1.0
Lithuania,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,60.0,-1.0
Lithuania,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,34.0,1.0
Lithuania,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,75.0,-1.0
Lithuania,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,19.0,1.0
Lithuania,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,44.0,-1.0
Lithuania,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,44.0,1.0
Lithuania,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,74.0,-1.0
Lithuania,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,20.0,1.0
Lithuania,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,60.0,-1.0
Lithuania,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,25.0,1.0
Luxembourg,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,43.0,-1.0
Luxembourg,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Luxembourg,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,30.0,-1.0
Luxembourg,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,65.0,1.0
Luxembourg,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,27.0,-1.0
Luxembourg,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,69.0,1.0
Luxembourg,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,34.0,-1.0
Luxembourg,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,42.0,1.0
Latvia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,47.0,-1.0
Latvia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Latvia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,66.0,-1.0
Latvia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,30.0,1.0
Latvia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,33.0,-1.0
Latvia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,59.0,1.0
Latvia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,50.0,-1.0
Latvia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,50.0,1.0
Latvia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,63.0,-1.0
Latvia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,22.0,1.0
Malta,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,47.0,-1.0
Malta,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,51.0,1.0
Malta,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,50.0,-1.0
Malta,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,48.0,1.0
Malta,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,28.0,-1.0
Malta,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,70.0,1.0
Netherlands,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,35.0,-1.0
Netherlands,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,61.0,1.0
Netherlands,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,46.0,-1.0
Netherlands,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,51.0,1.0
Netherlands,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,23.0,-1.0
Netherlands,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,72.0,1.0
Netherlands,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,30.0,-1.0
Netherlands,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,66.0,1.0
Netherlands,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,44.0,-1.0
Netherlands,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,44.0,1.0
Poland,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,53.0,-1.0
Poland,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,43.0,1.0
Poland,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,69.0,-1.0
Poland,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,27.0,1.0
Poland,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,38.0,-1.0
Poland,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,55.0,1.0
Poland,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,54.0,-1.0
Poland,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,39.0,1.0
Poland,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,51.0,-1.0
Poland,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,31.0,1.0
Portugal,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,42.0,-1.0
Portugal,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,54.0,1.0
Portugal,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,50.0,-1.0
Portugal,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Portugal,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,33.0,-1.0
Portugal,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,65.0,1.0
Portugal,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,42.0,-1.0
Portugal,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,51.0,1.0
Portugal,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,49.0,-1.0
Portugal,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,29.0,1.0
Romania,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,55.0,-1.0
Romania,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,39.0,1.0
Romania,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,66.0,-1.0
Romania,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,30.0,1.0
Romania,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,53.0,-1.0
Romania,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,40.0,1.0
Romania,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,61.0,-1.0
Romania,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,32.0,1.0
Romania,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,42.0,-1.0
Romania,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,28.0,1.0
Sweden,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,35.0,-1.0
Sweden,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,59.0,1.0
Sweden,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,41.0,-1.0
Sweden,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,56.0,1.0
Sweden,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,24.0,-1.0
Sweden,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,71.0,1.0
Sweden,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,28.0,-1.0
Sweden,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,65.0,1.0
Sweden,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,48.0,-1.0
Sweden,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,41.0,1.0
Slovenia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,52.0,-1.0
Slovenia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,46.0,1.0
Slovenia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,55.0,-1.0
Slovenia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,41.0,1.0
Slovenia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,42.0,-1.0
Slovenia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,53.0,1.0
Slovenia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,47.0,-1.0
Slovenia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Slovenia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,38.0,-1.0
Slovenia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,38.0,1.0
Slovakia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,48.0,-1.0
Slovakia,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Slovakia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,59.0,-1.0
Slovakia,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,37.0,1.0
Slovakia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,48.0,-1.0
Slovakia,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,45.0,1.0
Slovakia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,46.0,-1.0
Slovakia,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,46.0,1.0
Slovakia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,57.0,-1.0
Slovakia,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,30.0,1.0
United Kingdom,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,54.0,-1.0
United Kingdom,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,42.0,1.0
United Kingdom,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,57.0,-1.0
United Kingdom,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,40.0,1.0
United Kingdom,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,34.0,-1.0
United Kingdom,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,60.0,1.0
United Kingdom,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,46.0,-1.0
United Kingdom,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,50.0,1.0
United Kingdom,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,67.0,-1.0
United Kingdom,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,26.0,1.0
Average,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,49.0,-1.0
Average,Lesbian,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,47.0,1.0
Average,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,53.0,-1.0
Average,Gay,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,43.0,1.0
Average,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,36.0,-1.0
Average,Bisexual women,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,58.0,1.0
Average,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,42.0,-1.0
Average,Bisexual men,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,52.0,1.0
Average,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,50.0,-1.0
Average,Transgender,e2,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,32.0,1.0
Austria,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,27.0,-1.0
Austria,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,73.0,1.0
Austria,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,22.0,-1.0
Austria,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,78.0,1.0
Austria,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,30.0,-1.0
Austria,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,70.0,1.0
Austria,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,16.0,-1.0
Austria,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,84.0,1.0
Austria,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,26.0,-1.0
Austria,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,74.0,1.0
Belgium,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,17.0,-1.0
Belgium,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,83.0,1.0
Belgium,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,27.0,-1.0
Belgium,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,73.0,1.0
Belgium,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,35.0,-1.0
Belgium,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,65.0,1.0
Belgium,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,19.0,-1.0
Belgium,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,81.0,1.0
Belgium,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,41.0,-1.0
Belgium,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,59.0,1.0
Bulgaria,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,27.0,-1.0
Bulgaria,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,73.0,1.0
Bulgaria,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,32.0,-1.0
Bulgaria,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,68.0,1.0
Bulgaria,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,29.0,-1.0
Bulgaria,Bisexual women,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,71.0,1.0
Bulgaria,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,30.0,-1.0
Bulgaria,Bisexual men,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,70.0,1.0
Bulgaria,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,42.0,-1.0
Bulgaria,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,58.0,1.0
Cyprus,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,17.0,-1.0
Cyprus,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,83.0,1.0
Cyprus,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,26.0,-1.0
Cyprus,Gay,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,74.0,1.0
Cyprus,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,24.0,-1.0
Cyprus,Transgender,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,76.0,1.0
Czech Republic,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",Yes,21.0,-1.0
Czech Republic,Lesbian,f1_a,"In the last 5 years, have you been: physically/sexually attacked or threatened with violence at home or elsewhere (street, on public transport, at your workplace, etc) for any reason?",No,79.0,1.0
